fiscal_year,agency,state,value
20200628,冠霖物流有限公司,愛欣食品有限公司,1
20200628,泓霖食品工業有限公司,上將食品有限公司,1
20200628,百士達食品有限公司,愛欣食品有限公司,2
20200629,三統食品有限公司,珍品軒食品有限公司,2
20200629,三統食品有限公司,愛欣食品有限公司,2
20200629,百士達食品有限公司,愛欣食品有限公司,4
20200629,玖億珍鮮食品有限公司,統鮮美食股份有限公司,1
20200629,巨富工業有限公司,寬大食品有限公司,1
20200629,超秦企業股份有限公司,雙翼食品有限公司,1
20200629,東昇米糧食品有限公司,統鮮美食股份有限公司,1
20200629,澤宇冷凍食品有限公司,味味美食有限公司,2
20200629,冠霖物流有限公司,上將食品有限公司,1
20200629,澤宇冷凍食品有限公司,寬大食品有限公司,2
20200629,三統食品有限公司,上將食品有限公司,2
20200629,三統食品有限公司,統鮮美食股份有限公司,1
20200629,中華民國全國漁會,食家安飲食文化股份有限公司,1
20200629,上耀商行,統鮮美食股份有限公司,2
20200629,冠霖物流有限公司,統鮮美食股份有限公司,1
20200629,萬偉股份有限公司,宏遠國際餐飲股份有限公司,1
20200629,泓霖食品有限公司,久翔食品股份有限公司,4
20200629,家品商行,全盛美食有限公司,1
20200629,萬偉股份有限公司,上將食品有限公司,1
20200629,家騏有限公司,統鮮美食股份有限公司,1
20200629,泓霖食品工業有限公司,上將食品有限公司,3
20200629,上耀商行,久翔食品股份有限公司,1
20200629,盛隆食品有限公司,愛欣食品有限公司,1
20200629,超秦企業股份有限公司,全盛美食有限公司,4
20200629,東豪冷凍食品股份有限公司,雙翼食品有限公司,1
20200629,三統食品有限公司,全盛美食有限公司,2
20200629,今元肉品股份有限公司,雙翼食品有限公司,1
20200629,冠霖物流有限公司,雙翼食品有限公司,1
20200629,玖億珍鮮食品有限公司,久翔食品股份有限公司,1
20200629,家騏有限公司,久翔食品股份有限公司,1
20200629,復進企業股份有限公司,統鮮美食股份有限公司,1
20200629,瑞飛興業有限公司,雙翼食品有限公司,1
20200629,澤宇冷凍食品有限公司,上將食品有限公司,1
20200629,台全珍豬工業股份有限公司,雙翼食品有限公司,1
20200629,巨富食品股份有限公司,食家安飲食文化股份有限公司,2
20200629,正成商行,上將食品有限公司,1
20200629,泓霖食品有限公司,味味美食有限公司,1
20200629,祖德素食有限公司,統鮮美食股份有限公司,1
20200629,立園商行,上將食品有限公司,1
20200630,台全珍豬工業股份有限公司,雙翼食品有限公司,1
20200630,泓霖食品有限公司,味味美食有限公司,1
20200630,祥圃實業股份有限公司,食家安飲食文化股份有限公司,2
20200630,超秦企業股份有限公司,全盛美食有限公司,2
20200630,巨富食品股份有限公司,食家安飲食文化股份有限公司,1
20200630,冠霖物流有限公司,統鮮美食股份有限公司,1
20200630,洽富實業股份有限公司,食家安飲食文化股份有限公司,2
20200630,萬偉股份有限公司,上將食品有限公司,1
20200630,蓮漁發水產行,愛欣食品有限公司,1
20200630,三統食品有限公司,愛欣食品有限公司,2
20200630,百士達食品有限公司,統鮮美食股份有限公司,1
20200630,冠霖物流有限公司,愛欣食品有限公司,1
20200630,家騏有限公司,統鮮美食股份有限公司,1
20200630,三統食品有限公司,珍品軒食品有限公司,1
20200630,百士達食品有限公司,愛欣食品有限公司,2
20200630,祥亮行銷事業股份有限公司,食家安飲食文化股份有限公司,1
20200630,玖億珍鮮食品有限公司,統鮮美食股份有限公司,1
20200630,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,2
20200630,安得利食品股份有限公司,久翔食品股份有限公司,1
20200630,盛隆食品有限公司,愛欣食品有限公司,2
20200630,今元肉品股份有限公司,雙翼食品有限公司,1
20200630,玖億珍鮮食品有限公司,久翔食品股份有限公司,1
20200630,泓霖食品有限公司,久翔食品股份有限公司,1
20200630,上德食品有限公司,宏遠國際餐飲股份有限公司,2
20200630,上德食品有限公司,統鮮美食股份有限公司,1
20200630,泓霖食品工業有限公司,全盛美食有限公司,1
20200630,家騏有限公司,全盛美食有限公司,2
20200630,萬偉股份有限公司,宏遠國際餐飲股份有限公司,1
20200630,三統食品有限公司,上將食品有限公司,1
20200630,家騏有限公司,久翔食品股份有限公司,2
20200630,瑞飛興業有限公司,雙翼食品有限公司,2
20200630,冠霖物流有限公司,上將食品有限公司,1
20200630,東昇米糧食品有限公司,統鮮美食股份有限公司,1
20200630,巨富工業有限公司,寬大食品有限公司,1
20200630,復進企業股份有限公司,統鮮美食股份有限公司,2
20200630,復進企業股份有限公司,全盛美食有限公司,2
20200630,冠霖物流有限公司,雙翼食品有限公司,2
20200630,澤宇冷凍食品有限公司,寬大食品有限公司,1
20200701,台全珍豬工業股份有限公司,雙翼食品有限公司,1
20200701,泓霖食品有限公司,久翔食品股份有限公司,1
20200701,雅勝冷凍食品股份有限公司,久翔食品股份有限公司,1
20200701,上德食品有限公司,宏遠國際餐飲股份有限公司,1
20200701,家騏有限公司,久翔食品股份有限公司,4
20200701,復進企業股份有限公司,統鮮美食股份有限公司,1
20200701,萬偉股份有限公司,上將食品有限公司,1
20200701,永新肉品興業有限公司,宏遠國際餐飲股份有限公司,1
20200701,冠霖物流有限公司,上將食品有限公司,1
20200701,明嵩企業社,全盛美食有限公司,1
20200701,上揚食品有限公司,統鮮美食股份有限公司,1
20200701,盛隆食品有限公司,愛欣食品有限公司,2
20200701,澤宇冷凍食品有限公司,味味美食有限公司,1
20200701,東昇米糧食品有限公司,統鮮美食股份有限公司,2
20200701,三統食品有限公司,全盛美食有限公司,1
20200701,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,1
20200701,三統食品有限公司,愛欣食品有限公司,1
20200701,百士達食品有限公司,愛欣食品有限公司,3
20200701,冠霖物流有限公司,雙翼食品有限公司,3
20200701,祥亮行銷事業股份有限公司,雙翼食品有限公司,1
20200701,上德食品有限公司,統鮮美食股份有限公司,1
20200701,三統食品有限公司,味味美食有限公司,1
20200701,冠霖物流有限公司,全盛美食有限公司,1
20200701,三統食品有限公司,宏遠國際餐飲股份有限公司,1
20200701,上耀商行,統鮮美食股份有限公司,1
20200701,長福食品有限公司,宏遠國際餐飲股份有限公司,1
20200701,祥亮行銷事業股份有限公司,久翔食品股份有限公司,1
20200701,國麟農產品企業社,全盛美食有限公司,1
20200701,鼎耀國際食品股份有限公司,統鮮美食股份有限公司,1
20200701,巨富工業有限公司,寬大食品有限公司,1
20200701,超秦企業股份有限公司,雙翼食品有限公司,1
20200701,玖億珍鮮食品有限公司,統鮮美食股份有限公司,2
20200701,澤宇冷凍食品有限公司,寬大食品有限公司,3
20200701,玖億珍鮮食品有限公司,宏遠國際餐飲股份有限公司,1
20200701,中華民國全國漁會,雙翼食品有限公司,1
20200701,泓霖食品工業有限公司,上將食品有限公司,1
20200702,雅勝冷凍食品股份有限公司,統鮮美食股份有限公司,1
20200702,澤宇冷凍食品有限公司,寬大食品有限公司,3
20200702,中華民國全國漁會,雙翼食品有限公司,3
20200702,桂冠實業股份有限公司,珍品軒食品有限公司,1
20200702,超秦企業股份有限公司,雙翼食品有限公司,1
20200702,三橋食品股份有限公司,雙翼食品有限公司,1
20200702,超秦企業股份有限公司,全盛美食有限公司,1
20200702,三統食品有限公司,味味美食有限公司,1
20200702,祥亮行銷事業股份有限公司,食家安飲食文化股份有限公司,1
20200702,中華民國全國漁會,食家安飲食文化股份有限公司,1
20200702,泓霖食品有限公司,味味美食有限公司,2
20200702,上德食品有限公司,統鮮美食股份有限公司,1
20200702,巨富食品股份有限公司,食家安飲食文化股份有限公司,2
20200702,冠霖(龍冠、巨富、三統),雙翼食品有限公司,1
20200702,三統食品有限公司,全盛美食有限公司,1
20200702,百士達食品有限公司,愛欣食品有限公司,2
20200702,三統食品有限公司,珍品軒食品有限公司,4
20200702,盛隆食品有限公司,愛欣食品有限公司,3
20200702,上德食品有限公司,久翔食品股份有限公司,1
20200702,上耀商行,統鮮美食股份有限公司,1
20200702,家騏有限公司,久翔食品股份有限公司,1
20200702,萬偉股份有限公司,上將食品有限公司,1
20200702,尚品肉鬆實業有限公司,食家安飲食文化股份有限公司,1
20200702,冠霖物流有限公司,上將食品有限公司,1
20200702,萬偉股份有限公司,全盛美食有限公司,2
20200702,三統食品有限公司,上將食品有限公司,2
20200702,三統食品有限公司,久翔食品股份有限公司,1
20200702,三統食品有限公司,愛欣食品有限公司,1
20200702,泓霖食品工業有限公司,上將食品有限公司,3
20200702,洽富實業股份有限公司,食家安飲食文化股份有限公司,2
20200702,復進企業股份有限公司,統鮮美食股份有限公司,1
20200702,台全珍豬工業股份有限公司,雙翼食品有限公司,2
20200702,泓霖食品有限公司,久翔食品股份有限公司,1
20200703,復進企業股份有限公司,統鮮美食股份有限公司,1
20200703,洽富實業股份有限公司,食家安飲食文化股份有限公司,2
20200703,尚品肉鬆實業有限公司,上將食品有限公司,1
20200703,祥圃實業股份有限公司,食家安飲食文化股份有限公司,1
20200703,泓霖食品工業有限公司,全盛美食有限公司,1
20200703,家騏有限公司,久翔食品股份有限公司,2
20200703,北台肉雞運銷合作社(大成長城企業股份有限公司),上將食品有限公司,1
20200703,台灣卜蜂企業股份有限公司,雙翼食品有限公司,1
20200703,澤宇冷凍食品有限公司,味味美食有限公司,1
20200703,樂廚食品行,全盛美食有限公司,1
20200703,復進企業股份有限公司,久翔食品股份有限公司,2
20200703,巨富食品股份有限公司,食家安飲食文化股份有限公司,2
20200703,玖億珍鮮食品有限公司,久翔食品股份有限公司,1
20200703,祖德素食有限公司,統鮮美食股份有限公司,2
20200703,三統食品有限公司,味味美食有限公司,3
20200703,同賀食品有限公司,久翔食品股份有限公司,1
20200703,瑞飛興業有限公司,雙翼食品有限公司,2
20200703,泓霖食品有限公司,味味美食有限公司,1
20200703,祥亮行銷事業股份有限公司,久翔食品股份有限公司,1
20200703,今元肉品股份有限公司,雙翼食品有限公司,2
20200703,超秦企業股份有限公司,全盛美食有限公司,1
20200703,超秦企業股份有限公司,雙翼食品有限公司,1
20200703,冠霖物流有限公司,雙翼食品有限公司,2
20200703,復進企業股份有限公司,全盛美食有限公司,2
20200703,澤宇冷凍食品有限公司,寬大食品有限公司,1
20200704,十方物聯有限公司,統鮮美食股份有限公司,1
20200704,家騏有限公司,統鮮美食股份有限公司,2
20200704,萬偉股份有限公司,上將食品有限公司,1
20200704,台灣卜蜂企業股份有限公司,上將食品有限公司,1
20200704,鼎耀國際食品股份有限公司,統鮮美食股份有限公司,1
